1.221791e+00 5.400468e-02
1.224427e+00 3.785975e-03
1.222479e+00 -4.649977e-02
1.215947e+00 -9.674506e-02
1.204839e+00 -1.468384e-01
1.189174e+00 -1.966620e-01
1.168983e+00 -2.460903e-01
1.144307e+00 -2.949875e-01
1.115202e+00 -3.432068e-01
1.081736e+00 -3.905886e-01
1.043995e+00 -4.369603e-01
1.002077e+00 -4.821355e-01
9.561025e-01 -5.259147e-01
9.062070e-01 -5.680856e-01
8.525475e-01 -6.084254e-01
7.953016e-01 -6.467024e-01
7.346682e-01 -6.826789e-01
6.708680e-01 -7.161155e-01
6.041435e-01 -7.467747e-01
5.347585e-01 -7.744257e-01
4.629974e-01 -7.988499e-01
3.891639e-01 -8.198461e-01
3.135789e-01 -8.372354e-01
2.365785e-01 -8.508665e-01
1.585110e-01 -8.606197e-01
7.973430e-02 -8.664109e-01
6.120236e-04 -8.681935e-01
-7.848962e-02 -8.659604e-01
-1.572056e-01 -8.597435e-01
-2.351755e-01 -8.496131e-01
-3.120470e-01 -8.356748e-01
-3.874790e-01 -8.180667e-01
-4.611441e-01 -7.969550e-01
-5.327314e-01 -7.725288e-01
-6.019478e-01 -7.449952e-01
-6.685200e-01 -7.145735e-01
-7.321949e-01 -6.814905e-01
-7.927402e-01 -6.459754e-01
-8.499445e-01 -6.082554e-01
-9.036169e-01 -5.685520e-01
-9.535864e-01 -5.270784e-01
-9.997008e-01 -4.840367e-01
-1.041826e+00 -4.396170e-01
-1.079844e+00 -3.939962e-01
-1.113654e+00 -3.473382e-01
-1.143167e+00 -2.997940e-01
-1.168309e+00 -2.515029e-01
-1.189018e+00 -2.025938e-01
-1.205244e+00 -1.531868e-01
-1.216946e+00 -1.033948e-01
-1.224093e+00 -5.332625e-02
-1.226667e+00 -3.086748e-03
-1.224654e+00 4.721847e-02
-1.218056e+00 9.748228e-02
-1.206880e+00 1.475935e-01
-1.191145e+00 1.974348e-01
-1.170882e+00 2.468807e-01
-1.146134e+00 2.957957e-01
-1.116954e+00 3.440331e-01
-1.083412e+00 3.914334e-01
-1.045593e+00 4.378239e-01
-1.003596e+00 4.830182e-01
-9.575398e-01 5.268167e-01
-9.075611e-01 5.690070e-01
-8.538167e-01 6.093660e-01
-7.964842e-01 6.476616e-01
-7.357625e-01 6.836560e-01
-6.718724e-01 7.171093e-01
-6.050566e-01 7.477835e-01
-5.355790e-01 7.754476e-01
-4.637242e-01 7.998825e-01
-3.897962e-01 8.208865e-01
-3.141161e-01 8.382805e-01
-2.370202e-01 8.519129e-01
-1.588574e-01 8.616638e-01
-7.998574e-02 8.674488e-01
-7.692403e-04 8.692214e-01
7.842554e-02 8.669744e-01
1.572332e-01 8.607400e-01
2.352930e-01 8.505885e-01
3.122524e-01 8.366259e-01
3.877699e-01 8.189906e-01
4.615180e-01 7.978492e-01
5.331853e-01 7.733913e-01
6.024789e-01 7.458242e-01
6.691251e-01 7.153679e-01
7.328708e-01 6.822496e-01
7.934837e-01 6.466988e-01
8.507524e-01 6.089430e-01
9.044859e-01 5.692043e-01
9.545133e-01 5.276958e-01
1.000682e+00 4.846201e-01
1.042859e+00 4.401673e-01
1.080926e+00 3.945145e-01
1.114781e+00 3.478255e-01
1.144338e+00 3.002514e-01
1.169520e+00 2.519315e-01
1.190268e+00 2.029945e-01
1.206529e+00 1.535604e-01
1.218263e+00 1.037421e-01
1.225441e+00 5.364773e-02
1.228043e+00 3.382693e-03
1.226056e+00 -4.694797e-02
1.219481e+00 -9.723738e-02
1.208326e+00 -1.473746e-01
1.192610e+00 -1.972425e-01
1.172364e+00 -2.467158e-01
1.147629e+00 -2.956593e-01
1.118460e+00 -3.439265e-01
1.084927e+00 -3.913580e-01
1.047113e+00 -4.377814e-01
1.005118e+00 -4.830103e-01
9.590612e-01 -5.268452e-01
9.090782e-01 -5.690738e-01
8.553259e-01 -6.094729e-01
7.979817e-01 -6.478103e-01
7.372445e-01 -6.838480e-01
6.733349e-01 -7.173459e-01
6.064954e-01 -7.480658e-01
5.369899e-01 -7.757762e-01
4.651031e-01 -8.002576e-01
3.911388e-01 -8.213080e-01
3.154181e-01 -8.387476e-01
2.382776e-01 -8.524244e-01
1.600662e-01 -8.622178e-01
8.114215e-02 -8.680432e-01
1.869703e-03 -8.698534e-01
-7.738431e-02 -8.676410e-01
-1.562542e-01 -8.614376e-01
-2.343789e-01 -8.513132e-01
-3.114055e-01 -8.373739e-01
-3.869921e-01 -8.197579e-01
-4.608108e-01 -7.986316e-01
-5.325501e-01 -7.741848e-01
-6.019164e-01 -7.466251e-01
-6.686358e-01 -7.161725e-01
-7.324550e-01 -6.830545e-01
-7.931411e-01 -6.475009e-01
-8.504827e-01 -6.097396e-01
-9.042885e-01 -5.699928e-01
-9.543874e-01 -5.284742e-01
-1.000627e+00 -4.853866e-01
-1.042873e+00 -4.409204e-01
-1.081008e+00 -3.952530e-01
-1.114930e+00 -3.485484e-01
-1.144551e+00 -3.009580e-01
-1.169798e+00 -2.526211e-01
-1.190607e+00 -2.036666e-01
-1.206928e+00 -1.542146e-01
-1.218722e+00 -1.043780e-01
-1.225957e+00 -5.426500e-02
-1.228614e+00 -3.980947e-03
-1.226681e+00 4.636916e-02
-1.220158e+00 9.667854e-02
-1.209053e+00 1.468364e-01
-1.193385e+00 1.967256e-01
-1.173185e+00 2.462212e-01
-1.148494e+00 2.951881e-01
-1.119367e+00 3.434799e-01
-1.085874e+00 3.909374e-01
-1.048097e+00 4.373884e-01
-1.006137e+00 4.826467e-01
-9.601112e-01 5.265128e-01
-9.101570e-01 5.687745e-01
-8.564304e-01 6.092087e-01
-7.991086e-01 6.475833e-01
-7.383903e-01 6.836602e-01
-6.744960e-01 7.171991e-01
-6.076679e-01 7.479618e-01
-5.381699e-01 7.757165e-01
-4.662865e-01 8.002435e-01
-3.923213e-01 8.213403e-01
-3.165956e-01 8.388268e-01
-2.394458e-01 8.525505e-01
-1.612207e-01 8.623905e-01
-8.227881e-02 8.682615e-01
-2.984423e-03 8.701161e-01
7.629549e-02 8.679461e-01
1.551951e-01 8.617829e-01
2.333530e-01 8.516962e-01
3.104161e-01 8.377916e-01
3.860423e-01 8.202071e-01
4.599033e-01 7.991091e-01
5.316873e-01 7.746871e-01
6.011004e-01 7.471486e-01
6.678684e-01 7.167139e-01
7.317376e-01 6.836104e-01
7.924750e-01 6.480682e-01
8.498687e-01 6.103154e-01
9.037273e-01 5.705743e-01
9.538793e-01 5.290590e-01
1.000172e+00 4.859724e-01
1.042472e+00 4.415052e-01
1.080660e+00 3.958350e-01
1.114635e+00 3.491262e-01
1.144309e+00 3.015302e-01
1.169607e+00 2.531867e-01
1.190467e+00 2.042247e-01
1.206839e+00 1.547644e-01
1.218683e+00 1.049188e-01
1.225967e+00 5.479626e-02
1.228671e+00 4.502123e-03
1.226786e+00 -4.585858e-02
1.220309e+00 -9.617905e-02
1.209249e+00 -1.463485e-01
1.193625e+00 -1.962499e-01
1.173467e+00 -2.457584e-01
1.148818e+00 -2.947388e-01
1.119732e+00 -3.430449e-01
1.086277e+00 -3.905178e-01
1.048538e+00 -4.369851e-01
1.006613e+00 -4.822608e-01
9.606223e-01 -5.261457e-01
9.107007e-01 -5.684275e-01
8.570048e-01 -6.088832e-01
7.997117e-01 -6.472807e-01
7.390199e-01 -6.833821e-01
6.751498e-01 -7.169470e-01
6.083434e-01 -7.477370e-01
5.388647e-01 -7.755205e-01
4.669977e-01 -8.000775e-01
3.930463e-01 -8.212053e-01
3.173314e-01 -8.387236e-01
2.401895e-01 -8.524797e-01
1.619695e-01 -8.623524e-01
8.302954e-02 -8.682560e-01
3.734180e-03 -8.701428e-01
-7.554962e-02 -8.680044e-01
-1.544559e-01 -8.618718e-01
-2.326233e-01 -8.518144e-01
-3.096985e-01 -8.379376e-01
-3.853392e-01 -8.203791e-01
-4.592170e-01 -7.993051e-01
-5.310198e-01 -7.749051e-01
-6.004537e-01 -7.473865e-01
-6.672443e-01 -7.169695e-01
-7.311375e-01 -6.838815e-01
-7.919002e-01 -6.483526e-01
-8.493204e-01 -6.106110e-01
-9.032064e-01 -5.708793e-01
-9.533866e-01 -5.293714e-01
-9.997084e-01 -4.862907e-01
-1.042037e+00 -4.418278e-01
-1.080255e+00 -3.961605e-01
-1.114259e+00 -3.494535e-01
-1.143963e+00 -3.018582e-01
-1.169291e+00 -2.535145e-01
-1.190182e+00 -2.045515e-01
-1.206583e+00 -1.550895e-01
-1.218456e+00 -1.052417e-01
-1.225770e+00 -5.511635e-02
-1.228503e+00 -4.819060e-03
-1.226646e+00 4.554515e-02
-1.220198e+00 9.586947e-02
-1.209166e+00 1.460431e-01
-1.193570e+00 1.959490e-01
-1.173439e+00 2.454622e-01
-1.148817e+00 2.944477e-01
-1.119757e+00 3.427593e-01
-1.086328e+00 3.902381e-01
-1.048614e+00 4.367117e-01
-1.006714e+00 4.819944e-01
-9.607470e-01 5.258867e-01
-9.108486e-01 5.681767e-01
-8.571752e-01 6.086412e-01
-7.999037e-01 6.470484e-01
-7.392326e-01 6.831602e-01
-6.753822e-01 7.167364e-01
-6.085945e-01 7.475386e-01
-5.391333e-01 7.753350e-01
-4.672827e-01 7.999057e-01
-3.933462e-01 8.210480e-01
-3.176450e-01 8.385816e-01
-2.405154e-01 8.523534e-01
-1.623061e-01 8.622423e-01
-8.337542e-02 8.681624e-01
-4.087837e-03 8.700659e-01
7.518971e-02 8.679442e-01
1.540913e-01 8.618281e-01
2.322554e-01 8.517870e-01
3.093288e-01 8.379258e-01
3.849691e-01 8.203825e-01
4.588479e-01 7.993229e-01
5.306530e-01 7.749365e-01
6.000904e-01 7.474305e-01
6.668854e-01 7.170252e-01
7.307842e-01 6.839479e-01
7.915535e-01 6.484287e-01
8.489810e-01 6.106957e-01
9.028751e-01 5.709717e-01
9.530640e-01 5.294706e-01
9.993951e-01 4.863956e-01
1.041734e+00 4.419378e-01
1.079962e+00 3.962748e-01
1.113977e+00 3.495713e-01
1.143691e+00 3.019789e-01
1.169031e+00 2.536376e-01
1.189932e+00 2.046766e-01
1.206346e+00 1.552161e-01
1.218230e+00 1.053695e-01
1.225555e+00 5.524511e-02
1.228301e+00 4.948511e-03
1.226456e+00 -4.541520e-02
1.220019e+00 -9.573917e-02
1.208999e+00 -1.459125e-01
1.193414e+00 -1.958183e-01
1.173296e+00 -2.453314e-01
1.148686e+00 -2.943170e-01
1.119637e+00 -3.426287e-01
1.086220e+00 -3.901076e-01
1.048518e+00 -4.365815e-01
1.006630e+00 -4.818646e-01
9.606750e-01 -5.257574e-01
9.107884e-01 -5.680480e-01
8.571266e-01 -6.085134e-01
7.998668e-01 -6.469216e-01
7.392072e-01 -6.830348e-01
6.753681e-01 -7.166126e-01
6.085917e-01 -7.474167e-01
5.391414e-01 -7.752154e-01
4.673015e-01 -7.997888e-01
3.933756e-01 -8.209342e-01
3.176847e-01 -8.384712e-01
2.405649e-01 -8.522468e-01
1.623651e-01 -8.621400e-01
8.344361e-02 -8.680647e-01
4.164721e-03 -8.699730e-01
-7.510459e-02 -8.678565e-01
-1.539984e-01 -8.617458e-01
-2.321553e-01 -8.517102e-01
-3.092219e-01 -8.378547e-01
-3.848560e-01 -8.203171e-01
-4.587291e-01 -7.992632e-01
-5.305290e-01 -7.748825e-01
-5.999617e-01 -7.473821e-01
-6.667526e-01 -7.169821e-01
-7.306477e-01 -6.839100e-01
-7.914137e-01 -6.483958e-01
-8.488385e-01 -6.106675e-01
-9.027302e-01 -5.709480e-01
-9.529172e-01 -5.294510e-01
-9.992466e-01 -4.863800e-01
-1.041584e+00 -4.419257e-01
-1.079811e+00 -3.962661e-01
-1.113825e+00 -3.495657e-01
-1.143540e+00 -3.019763e-01
-1.168879e+00 -2.536376e-01
-1.189781e+00 -2.046791e-01
-1.206194e+00 -1.552209e-01
-1.218079e+00 -1.053765e-01
-1.225405e+00 -5.525418e-02
-1.228151e+00 -4.959574e-03
-1.226307e+00 4.540220e-02
-1.219872e+00 9.572424e-02
-1.208853e+00 1.458957e-01
-1.193271e+00 1.957995e-01
-1.173154e+00 2.453107e-01
-1.148546e+00 2.942942e-01
-1.119500e+00 3.426038e-01
-1.086085e+00 3.900805e-01
-1.048385e+00 4.365522e-01
-1.006500e+00 4.818328e-01
-9.605479e-01 5.257232e-01
-9.106645e-01 5.680112e-01
-8.570063e-01 6.084740e-01
-7.997502e-01 6.468795e-01
-7.390945e-01 6.829899e-01
-6.752597e-01 7.165649e-01
-6.084877e-01 7.473662e-01
-5.390422e-01 7.751622e-01
-4.672073e-01 7.997329e-01
-3.932866e-01 8.208757e-01
-3.176011e-01 8.384103e-01
-2.404870e-01 8.521837e-01
-1.622931e-01 8.620748e-01
-8.337758e-02 8.679978e-01
-4.104867e-03 8.699046e-01
7.515815e-02 8.677869e-01
1.540456e-01 8.616753e-01
2.321960e-01 8.516391e-01
3.092562e-01 8.377834e-01
3.848837e-01 8.202458e-01
4.587503e-01 7.991923e-01
5.305438e-01 7.748121e-01
5.999701e-01 7.473126e-01
6.667547e-01 7.169137e-01
7.306436e-01 6.838428e-01
7.914036e-01 6.483300e-01
8.488224e-01 6.106034e-01
9.027084e-01 5.708855e-01
9.528897e-01 5.293903e-01
9.992137e-01 4.863211e-01
1.041546e+00 4.418687e-01
1.079768e+00 3.962110e-01
1.113777e+00 3.495125e-01
1.143487e+00 3.019249e-01
1.168821e+00 2.535881e-01
1.189719e+00 2.046315e-01
1.206128e+00 1.551752e-01
1.218009e+00 1.053326e-01
1.225331e+00 5.521215e-02
1.228073e+00 4.919402e-03
1.226226e+00 -4.544049e-02
1.219787e+00 -9.576062e-02
1.208765e+00 -1.459301e-01
1.193179e+00 -1.958319e-01
1.173060e+00 -2.453410e-01
1.148449e+00 -2.943224e-01
1.119400e+00 -3.426297e-01
1.085983e+00 -3.901040e-01
1.048281e+00 -4.365731e-01
1.006395e+00 -4.818510e-01
9.604410e-01 -5.257385e-01
9.105564e-01 -5.680236e-01
8.568972e-01 -6.084831e-01
7.996404e-01 -6.468853e-01
7.389844e-01 -6.829922e-01
6.751495e-01 -7.165636e-01
6.083778e-01 -7.473611e-01
5.389329e-01 -7.751532e-01
4.670990e-01 -7.997200e-01
3.931797e-01 -8.208589e-01
3.174959e-01 -8.383895e-01
2.403838e-01 -8.521590e-01
1.621923e-01 -8.620463e-01
8.327962e-02 -8.679655e-01
4.010004e-03 -8.698688e-01
-7.524959e-02 -8.677477e-01
-1.541333e-01 -8.616330e-01
-2.322798e-01 -8.515940e-01
-3.093357e-01 -8.377357e-01
-3.849588e-01 -8.201959e-01
-4.588207e-01 -7.991404e-01
-5.306094e-01 -7.747586e-01
-6.000308e-01 -7.472578e-01
-6.668103e-01 -7.168578e-01
-7.306941e-01 -6.837863e-01
-7.914489e-01 -6.482730e-01
-8.488625e-01 -6.105462e-01
-9.027433e-01 -5.708282e-01
-9.529194e-01 -5.293333e-01
-9.992382e-01 -4.862644e-01
-1.041565e+00 -4.418126e-01
-1.079782e+00 -3.961555e-01
-1.113786e+00 -3.494578e-01
-1.143491e+00 -3.018711e-01
-1.168821e+00 -2.535353e-01
-1.189713e+00 -2.045796e-01
-1.206118e+00 -1.551243e-01
-1.217994e+00 -1.052829e-01
-1.225312e+00 -5.516357e-02
-1.228050e+00 -4.872012e-03
-1.226198e+00 4.548665e-02
-1.219755e+00 9.580552e-02
-1.208729e+00 1.459737e-01
-1.193140e+00 1.958741e-01
-1.173016e+00 2.453818e-01
-1.148401e+00 2.943616e-01
-1.119350e+00 3.426673e-01
-1.085929e+00 3.901399e-01
-1.048224e+00 4.366072e-01
-1.006334e+00 4.818833e-01
-9.603778e-01 5.257687e-01
-9.104905e-01 5.680515e-01
